time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0184244167198,0.0668491646663,11.7071480687,0.0321186393622,0.0302299695329,0.0,-0.103862354026,0.138941965983,2.593799626,0.05883766961,0.0600182725589,0.0,467.7820129412349,468.51721034763136,468.9999129986905,467.0095469007476
1.3800000000000008,-0.0253577451068,0.0759299083352,11.8677996205,0.036209206383,0.0340048758557,0.0,-0.127650031661,0.164167421221,2.76083225128,0.0822697151272,0.0681545923834,0.0,464.1043154016664,464.74513389263427,463.0619635813504,464.904695016873
1.4400000000000008,-0.0338209997076,0.0866380832534,12.0389038483,0.0408302629221,0.0379513314857,0.0,-0.154901661259,0.193302075738,2.94215039911,0.0636231829985,0.0605318634483,0.0,469.27573777893855,468.6866139212074,470.4453848227535,469.0036262589929
1.5000000000000009,-0.0439292039971,0.0991107906336,12.2188189212,0.0448575695348,0.0417151148177,0.0,-0.182411665994,0.22284935473,3.05468531348,0.0733304533473,0.0667964560942,0.0,449.09928049772793,449.6099107806861,449.18590804113654,449.9757213319292
1.560000000000001,-0.0557305958778,0.11340153371,12.4045751442,0.0489356890168,0.0460623182077,0.0,-0.211375868558,0.253921036187,3.13692013557,0.0542025208319,0.081868656209,0.0,440.04054835230784,441.2905255996893,441.47139240590036,439.89367306613786
1.620000000000001,-0.0695035626987,0.129784752336,12.5982975615,0.0518954780824,0.0505915100573,0.0,-0.248244035848,0.292515683072,3.31992471785,0.0371709276964,0.0579727986227,0.0,472.6869465196242,470.8457976202658,473.1108725322132,471.7990208535045
1.680000000000001,-0.0855574658835,0.148517403041,12.8024072407,0.0545553053311,0.0538725687528,0.0,-0.287239019358,0.332153180209,3.48320028142,0.0557648072476,0.0471305187022,0.0,467.6639887545101,466.8205101192615,466.80779646010984,468.2575040304981
1.740000000000001,-0.103899802115,0.169567619765,13.0140530036,0.0579719917573,0.0564275393039,0.0,-0.324429704755,0.369841788043,3.57133809866,0.0592051257131,0.0314384030672,0.0,445.4948135964724,444.2107709579967,445.91191807427657,446.1950897204714
1.8000000000000012,-0.124546610422,0.192973758908,13.2314038187,0.0615983245044,0.0585070730207,0.0,-0.36398303971,0.410707892401,3.67331565316,0.0627977626272,0.0404255333339,0.0,450.2781223883207,451.0050973247855,450.12947677622645,450.4226660567702
1.8600000000000012,-0.147570597435,0.218863672701,13.4541644452,0.0655034311102,0.0610695623103,0.0,-0.403715711988,0.452648783765,3.75172559014,0.0693048453061,0.0469206067228,0.0,443.24652929839664,443.7810144058243,443.96040973609655,444.4971336761835
